path,name,rows,cols,nnzs,sparsity
dlmc/transformer/random_pruning/0.7/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.7/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected,512,512,78643.0,0.700000762939
dlmc/transformer/random_pruning/0.7/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.7/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected,512,512,78643.0,0.700000762939
dlmc/transformer/random_pruning/0.7/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.7/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,78643.0,0.700000762939
dlmc/transformer/random_pruning/0.7/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.7/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,78643.0,0.700000762939
dlmc/transformer/random_pruning/0.7/body_decoder_layer_3_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.7/body_decoder_layer_3_ffn_conv1_fully_connected,2048,512,314572.0,0.700000762939
dlmc/transformer/random_pruning/0.7/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.7/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,78643.0,0.700000762939
dlmc/transformer/random_pruning/0.7/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.7/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected,512,512,78643.0,0.700000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_3_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_2_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_0_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_1_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_2_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_2_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_1_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_3_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/symbol_modality_33288_512_shared_.mtx,transformer/random_pruning/0.95/symbol_modality_33288_512_shared_,33288,512,852173.0,0.949999988265
dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_encoder_layer_0_ffn_conv2_fully_connected.mtx,transformer/random_pruning/0.95/body_encoder_layer_0_ffn_conv2_fully_connected,512,2048,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_3_ffn_conv1_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_3_ffn_conv1_fully_connected,2048,512,52428.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected.mtx,transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,0.950000762939
dlmc/rn50/random_pruning/0.5/bottleneck_1_block_group_projection_block_group1.mtx,rn50/random_pruning/0.5/bottleneck_1_block_group_projection_block_group1,64,64,2048.0,0.5
dlmc/rn50/random_pruning/0.5/final_dense.mtx,rn50/random_pruning/0.5/final_dense,1000,2048,1024000.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group_projection_block_group4.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group_projection_block_group4,512,4608,1179648.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_1_block_group3_2_1.mtx,rn50/random_pruning/0.5/bottleneck_1_block_group3_2_1,256,1024,131072.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_projection_block_group_projection_block_group3.mtx,rn50/random_pruning/0.5/bottleneck_projection_block_group_projection_block_group3,1024,512,262144.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_1_block_group3_4_1.mtx,rn50/random_pruning/0.5/bottleneck_1_block_group3_4_1,256,1024,131072.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_3_block_group1_1_1.mtx,rn50/random_pruning/0.5/bottleneck_3_block_group1_1_1,256,64,8192.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_1_block_group2_1_1.mtx,rn50/random_pruning/0.5/bottleneck_1_block_group2_1_1,128,512,32768.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_1_block_group3_1_1.mtx,rn50/random_pruning/0.5/bottleneck_1_block_group3_1_1,256,1024,131072.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_3_block_group3_2_1.mtx,rn50/random_pruning/0.5/bottleneck_3_block_group3_2_1,1024,256,131072.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group3_1_1.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group3_1_1,256,2304,294913.0,0.499998304579
dlmc/rn50/random_pruning/0.5/initial_conv.mtx,rn50/random_pruning/0.5/initial_conv,64,147,4704.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_3_block_group_projection_block_group3.mtx,rn50/random_pruning/0.5/bottleneck_3_block_group_projection_block_group3,1024,256,131072.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group2_3_1.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group2_3_1,128,1152,73728.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group2_1_1.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group2_1_1,128,1152,73728.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group3_2_1.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group3_2_1,256,2304,294912.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_3_block_group_projection_block_group2.mtx,rn50/random_pruning/0.5/bottleneck_3_block_group_projection_block_group2,512,128,32768.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_3_block_group_projection_block_group1.mtx,rn50/random_pruning/0.5/bottleneck_3_block_group_projection_block_group1,256,64,8192.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group2_2_1.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group2_2_1,128,1152,73728.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_1_block_group3_5_1.mtx,rn50/random_pruning/0.5/bottleneck_1_block_group3_5_1,256,1024,131072.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_3_block_group4_2_1.mtx,rn50/random_pruning/0.5/bottleneck_3_block_group4_2_1,2048,512,524288.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_1_block_group2_2_1.mtx,rn50/random_pruning/0.5/bottleneck_1_block_group2_2_1,128,512,32768.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group3_5_1.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group3_5_1,256,2304,294912.0,0.5
dlmc/rn50/random_pruning/0.5/bottleneck_2_block_group_projection_block_group1.mtx,rn50/random_pruning/0.5/bottleneck_2_block_group_projection_block_group1,64,576,18432.0,0.5
